variant,source_evidence,offset,include_previous_byte_chaining,packet_size_key_update,frame_number,oracle_message,payload_len,exact_oracle_match,utf16le_containment,matched_messages,decoded_prefix_hex,decoded_prefix_ascii
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,yes,yes,7200,KX02_AA,24,no,no,,af677b06ae0ccc9a941e764a4dbf72f0d571a0c2d9b85037,.g{.......vJM.r..q....P7
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,no,no,7200,KX02_AA,24,no,no,,d46cdc3a15e2a411e1dc9e6d87aa0ac41a5b8fd6abeb3321,.l.:.......m.....[....3!
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,no,yes,7200,KX02_AA,24,no,no,,d46cc63a15e2a411e1dc846d87aa0ac41a5b95d6abeb3321,.l.:.......m.....[....3!
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,no,7200,KX02_AA,24,no,no,,d46cdc85f05f1a43ff1d94a03f9c9f0dc26f357882f49dfd,.l..._.C....?....o5x....
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,yes,7200,KX02_AA,24,no,no,,d46cc685f05f1a43ff1d8ea03f9c9f0dc26f2f7882f49dfd,.l..._.C....?....o/x....
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ea2d565e4c09ae90e676f1f16dcb2f2c9,.l....R...e.....go......
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521eb2d565e4c09ae90e776f1f16dcb2f2c9,.l....R...e.....wo......
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ea2146f2978ac7cc7bf5ba5b8f5ad5c15,.l....R...o)x.|..[....\.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521eb2146f2978ac7cc7af5ba5b8f5ad5c15,.l....R...o)x.|..[....\.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10aae679ec93fd7146cfdfcae911f34,.l....R....g..?..l.....4
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10abc679ec93fd7146ceffcae911f34,.l....R....g..?..l.....4
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10aaeaa26ffaa1ecc584752878eb1e8,.l....R.....&....XGR....
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10abcaa26ffaa1ecc585552878eb1e8,.l....R.....&....XUR....
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,no,7200,KX02_AA,24,no,no,,e1ac17b94bb172c8c4c07c87f589e739435a1a6cf0a7feeb,....K.r...|....9CZ.l....
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,yes,7200,KX02_AA,24,no,no,,99ac17b94bb172c8bcc07c87f589e7393b5a1a6cf0a7feeb,....K.r...|....9;Z.l....
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,no,7200,KX02_AA,24,no,no,,e1787b06ae0ccc9ada01764a4dbf72f09b6ea0c2d9b85037,.x{.......vJM.r..n....P7
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,yes,7200,KX02_AA,24,no,no,,99787b06ae0ccc9aa201764a4dbf72f0e36ea0c2d9b85037,.x{.......vJM.r..n....P7
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,no,7200,KX02_AA,24,no,no,,d46c8a2515e2a411e1dcc87287aa0ac41a5bd9c9abeb3321,.l.%.......r.....[....3!
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,yes,7200,KX02_AA,24,no,no,,d46cf42515e2a411e1dcb67287aa0ac41a5ba7c9abeb3321,.l.%.......r.....[....3!
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,no,7200,KX02_AA,24,no,no,,d46c8a9af05f1a43ff1dc2bf3f9c9f0dc26f636782f49dfd,.l..._.C....?....ocg....
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,yes,7200,KX02_AA,24,no,no,,d46cf49af05f1a43ff1dbcbf3f9c9f0dc26f1d6782f49dfd,.l..._.C....?....o.g....
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ef4ca65e4c09ae90e31701f16dcb2f2c9,.l....R...e.....1p......
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521e84ca65e4c09ae90e41701f16dcb2f2c9,.l....R...e.....Ap......
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ef40b6f2978ac7cc7e944a5b8f5ad5c15,.l....R...o)x.|..D....\.
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521e840b6f2978ac7cc79944a5b8f5ad5c15,.l....R...o)x.|..D....\.
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10af8789ec93fd7146cabe3ae911f34,.l....R....x..?..l.....4
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10a8e789ec93fd7146cdde3ae911f34,.l....R....x..?..l.....4
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,no,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10af8b526ffaa1ecc58114d878eb1e8,.l....R.....&....X.M....
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,yes,7200,KX02_AA,24,no,no,,d46cbfe5bdbe521ec10a8eb526ffaa1ecc58674d878eb1e8,.l....R.....&....XgM....
identity_control,public_reference_or_source_truthing_control,0,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8871738042e1701cf2a18a7d637b0cebb,^vn..o..=...8.....*...7...
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,no,7250,KX03_AAA,26,no,no,,e7014964ec60c276b495b9a5fb1800f6fa9811d048df15732ed3,..Id.`.v............H..s..
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,yes,7250,KX03_AAA,26,no,no,,8d014964ec60c276de95b9a5fb1800f6909811d048df157344d3,..Id.`.v............H..sD.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,no,7250,KX03_AAA,26,no,no,,e75f3f0a597aad9414a85122ec2004d8ed99defa5078c3449e1d,"._?.Yz....Q"". ......Px.D.."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,yes,7250,KX03_AAA,26,no,no,,8d5f3f0a597aad947ea85122ec2004d88799defa5078c344f41d,"._?.Yz..~.Q"". ......Px.D.."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,no,no,7250,KX03_AAA,26,no,no,,5e76d7c23dbe14af1d3e0e6a06b6ed0b2f2ed14f9c1ed8b9ec78,^v..=....>.j..../..O.....x
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,no,yes,7250,KX03_AAA,26,no,no,,5e76bfc23dbe14af1d3e666a06b6ed0b2f2eb94f9c1ed8b9ec78,^v..=....>fj..../..O.....x
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,yes,no,7250,KX03_AAA,26,no,no,,5e76d7ac88a47b4dbd03e6ed118ee925382f1e6584b90e8e5cb6,^v....{M.......%8/.e....\.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,yes,yes,7250,KX03_AAA,26,no,no,,5e76bfac88a47b4dbd038eed118ee925382f766584b90e8e5cb6,^v....{M.......%8/ve....\.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a0849fa0c6ce0b0ec188b214aa64ca195135ec,^vn..o..............d..Q5.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a0f69fa0c6ce0b0ec1fab214aa64ca195147ec,^vn..o..............d..QG.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a084a24841d9330aef9fb3db807c6dcf668522,"^vn..o....HA.3......|m.f."""
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a0f6a24841d9330aefedb3db807c6dcf66f722,"^vn..o....HA.3......|m.f."""
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de83e601fd5d8182119a3659964f4ace05a,^vn..o..=.>`....!..e.d...Z
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de84e601fd5d8182119d3659964f4ace05a,^vn..o..=.N`....!..e.d...Z
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de83ee708eddc3636186c4f81c3229b5094,"^vn..o..=.>....66.lO.."".P."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de84ee708eddc3636181c4f81c3229b5094,"^vn..o..=.N....66..O.."".P."
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,no,no,7250,KX03_AAA,26,no,no,,3da9c6e9ec60c2766e3d3628fb1800f620309e5d48df1573f47b,=....`.vn=6(.... 0.]H..s.{
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,no,yes,7250,KX03_AAA,26,no,no,,23a9c6e9ec60c276703d3628fb1800f63e309e5d48df1573ea7b,#....`.vp=6(....>0.]H..s.{
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,yes,no,7250,KX03_AAA,26,no,no,,3df7b087597aad94ce00deafec2004d8373151775078c34444b5,=...Yz....... ..71QwPx.DD.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,yes,yes,7250,KX03_AAA,26,no,no,,23f7b087597aad94d000deafec2004d8293151775078c3445ab5,#...Yz....... ..)1QwPx.DZ.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,no,no,7250,KX03_AAA,26,no,no,,5e760d6ab23314af1d3ed4c2893bed0b2f2e0be71393d8b9ec78,^v.j.3...>...;../........x
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,no,yes,7250,KX03_AAA,26,no,no,,5e76156ab23314af1d3eccc2893bed0b2f2e13e71393d8b9ec78,^v.j.3...>...;../........x
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,yes,no,7250,KX03_AAA,26,no,no,,5e760d0407297b4dbd033c459e03e925382fc4cd0b340e8e5cb6,^v...){M..<E...%8/...4..\.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,yes,yes,7250,KX03_AAA,26,no,no,,5e76150407297b4dbd0324459e03e925382fdccd0b340e8e5cb6,^v...){M..$E...%8/...4..\.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a05e372f4bce0b0ec1521a9b2764ca1951ef44,^vn..o..^7/K....R..'d..Q.D
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a048372f4bce0b0ec1441a9b2764ca1951f944,^vn..o..H7/K....D..'d..Q.D
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a05e0ac7ccd9330aef451b540d7c6dcf665f8a,^vn..o..^....3..E.T.|m.f_.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a0480ac7ccd9330aef531b540d7c6dcf66498a,^vn..o..H....3..S.T.|m.fI.
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8e4c89058d818211979cd16e9f4ace05a,^vn..o..=....X..!.y......Z
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8f4c89058d818211969cd16e9f4ace05a,^vn..o..=....X..!.i......Z
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8e44f8760dc363618b6e70e4e229b5094,"^vn..o..=..O.`.66....N"".P."
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8f44f8760dc363618a6e70e4e229b5094,"^vn..o..=..O.`.66....N"".P."
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,no,no,7250,KX03_AAA,26,no,no,,6bb6c6e9ec60c27638223628fb1800f6762f9e5d48df1573a264,"k....`.v8""6(....v/.]H..s.d"
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,no,yes,7250,KX03_AAA,26,no,no,,11b6c6e9ec60c27642223628fb1800f60c2f9e5d48df1573d864,".....`.vB""6(...../.]H..s.d"
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,yes,no,7250,KX03_AAA,26,no,no,,6be8b087597aad94981fdeafec2004d8612e51775078c34412aa,k...Yz....... ..a.QwPx.D..
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,yes,yes,7250,KX03_AAA,26,no,no,,11e8b087597aad94e21fdeafec2004d81b2e51775078c34468aa,....Yz....... ....QwPx.Dh.
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,no,no,7250,KX03_AAA,26,no,no,,5e765b75b23314af1d3e82dd893bed0b2f2e5df81393d8b9ec78,^v[u.3...>...;../.]......x
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,no,yes,7250,KX03_AAA,26,no,no,,5e762375b23314af1d3efadd893bed0b2f2e25f81393d8b9ec78,^v#u.3...>...;../.%......x
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,yes,no,7250,KX03_AAA,26,no,no,,5e765b1b07297b4dbd036a5a9e03e925382f92d20b340e8e5cb6,^v[..){M..jZ...%8/...4..\.
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,yes,yes,7250,KX03_AAA,26,no,no,,5e76231b07297b4dbd03125a9e03e925382fead20b340e8e5cb6,^v#..){M...Z...%8/...4..\.
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a008282f4bce0b0ec104059b2764ca1951b95b,^vn..o...(/K.......'d..Q.[
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a07a282f4bce0b0ec176059b2764ca1951cb5b,^vn..o..z(/K....v..'d..Q.[
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a00815c7ccd9330aef1304540d7c6dcf660995,^vn..o.......3....T.|m.f..
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a07a15c7ccd9330aef6104540d7c6dcf667b95,^vn..o..z....3..a.T.|m.f{.
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8b2d79058d81821192fd216e9f4ace05a,^vn..o..=....X..!./......Z
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8c2d79058d81821195fd216e9f4ace05a,^vn..o..=....X..!._......Z
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8b2508760dc363618e0f80e4e229b5094,"^vn..o..=..P.`.66....N"".P."
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8c2508760dc36361890f80e4e229b5094,"^vn..o..=..P.`.66....N"".P."
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,no,no,7250,KX03_AAA,26,no,no,,3da9c6e9ec60c2766e3d3628fb1800f620309e5d48df1573f47b,=....`.vn=6(.... 0.]H..s.{
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,no,yes,7250,KX03_AAA,26,no,no,,23a9c6e9ec60c276703d3628fb1800f63e309e5d48df1573ea7b,#....`.vp=6(....>0.]H..s.{
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,yes,no,7250,KX03_AAA,26,no,no,,3df7b087597aad94ce00deafec2004d8373151775078c34444b5,=...Yz....... ..71QwPx.DD.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,yes,yes,7250,KX03_AAA,26,no,no,,23f7b087597aad94d000deafec2004d8293151775078c3445ab5,#...Yz....... ..)1QwPx.DZ.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,no,no,7250,KX03_AAA,26,no,no,,5e760d6ab23314af1d3ed4c2893bed0b2f2e0be71393d8b9ec78,^v.j.3...>...;../........x
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,no,yes,7250,KX03_AAA,26,no,no,,5e76156ab23314af1d3eccc2893bed0b2f2e13e71393d8b9ec78,^v.j.3...>...;../........x
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,no,7250,KX03_AAA,26,no,no,,5e760d0407297b4dbd033c459e03e925382fc4cd0b340e8e5cb6,^v...){M..<E...%8/...4..\.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,yes,7250,KX03_AAA,26,no,no,,5e76150407297b4dbd0324459e03e925382fdccd0b340e8e5cb6,^v...){M..$E...%8/...4..\.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a05e372f4bce0b0ec1521a9b2764ca1951ef44,^vn..o..^7/K....R..'d..Q.D
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a048372f4bce0b0ec1441a9b2764ca1951f944,^vn..o..H7/K....D..'d..Q.D
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a05e0ac7ccd9330aef451b540d7c6dcf665f8a,^vn..o..^....3..E.T.|m.f_.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a0480ac7ccd9330aef531b540d7c6dcf66498a,^vn..o..H....3..S.T.|m.fI.
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8e4c89058d818211979cd16e9f4ace05a,^vn..o..=....X..!.y......Z
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8f4c89058d818211969cd16e9f4ace05a,^vn..o..=....X..!.i......Z
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8e44f8760dc363618b6e70e4e229b5094,"^vn..o..=..O.`.66....N"".P."
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8f44f8760dc363618a6e70e4e229b5094,"^vn..o..=..O.`.66....N"".P."
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,no,7250,KX03_AAA,26,no,no,,6bb6c6e9ec60c27638223628fb1800f6762f9e5d48df1573a264,"k....`.v8""6(....v/.]H..s.d"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,yes,7250,KX03_AAA,26,no,no,,11b6c6e9ec60c27642223628fb1800f60c2f9e5d48df1573d864,".....`.vB""6(...../.]H..s.d"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,no,7250,KX03_AAA,26,no,no,,6be8b087597aad94981fdeafec2004d8612e51775078c34412aa,k...Yz....... ..a.QwPx.D..
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,yes,7250,KX03_AAA,26,no,no,,11e8b087597aad94e21fdeafec2004d81b2e51775078c34468aa,....Yz....... ....QwPx.Dh.
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,no,7250,KX03_AAA,26,no,no,,5e765b75b23314af1d3e82dd893bed0b2f2e5df81393d8b9ec78,^v[u.3...>...;../.]......x
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,yes,7250,KX03_AAA,26,no,no,,5e762375b23314af1d3efadd893bed0b2f2e25f81393d8b9ec78,^v#u.3...>...;../.%......x
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,no,7250,KX03_AAA,26,no,no,,5e765b1b07297b4dbd036a5a9e03e925382f92d20b340e8e5cb6,^v[..){M..jZ...%8/...4..\.
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,yes,7250,KX03_AAA,26,no,no,,5e76231b07297b4dbd03125a9e03e925382fead20b340e8e5cb6,^v#..){M...Z...%8/...4..\.
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a008282f4bce0b0ec104059b2764ca1951b95b,^vn..o...(/K.......'d..Q.[
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a07a282f4bce0b0ec176059b2764ca1951cb5b,^vn..o..z(/K....v..'d..Q.[
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a00815c7ccd9330aef1304540d7c6dcf660995,^vn..o.......3....T.|m.f..
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a07a15c7ccd9330aef6104540d7c6dcf667b95,^vn..o..z....3..a.T.|m.f{.
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8b2d79058d81821192fd216e9f4ace05a,^vn..o..=....X..!./......Z
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8c2d79058d81821195fd216e9f4ace05a,^vn..o..=....X..!._......Z
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,no,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8b2508760dc363618e0f80e4e229b5094,"^vn..o..=..P.`.66....N"".P."
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,yes,7250,KX03_AAA,26,no,no,,5e766eb51a6fe2a03de8c2508760dc36361890f80e4e229b5094,"^vn..o..=..P.`.66....N"".P."
identity_control,public_reference_or_source_truthing_control,0,no,no,7268,KX04_AAAA,28,no,no,,eddeac320059190134501792cccb4829bdecfc061ed3b03cb27a8c85,...2.Y..4P....H).......<.z..
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,no,7268,KX04_AAAA,28,no,no,,54a98be3f65639d7bd2d29200fd766c846bbc7cef1da92ff5212dc14,T....V9..-) ..f.F.......R...
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,yes,7268,KX04_AAAA,28,no,no,,38a98be3f65639d7d12d29200fd766c82abbc7cef1da92ff3e12dc14,8....V9..-) ..f.*.......>...
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,no,7268,KX04_AAAA,28,no,no,,5444554fc45660cebc1979379d1bad806f062b32f7c4414f6ea0a698,TDUO.V`...y7....o.+2..AOn...
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,yes,7268,KX04_AAAA,28,no,no,,3844554fc45660ced01979379d1bad8003062b32f7c4414f02a0a698,8DUO.V`...y7......+2..AO....
